/usr/share/fonts/truetype/noto/NotoSerifGeorgian-Regular.ttf	Noto Serif Georgian	Regular
/usr/share/fonts/truetype/noto/NotoSerifGrantha-Regular.ttf	Noto Serif Grantha	Regular
/usr/share/fonts/truetype/noto/NotoSerifGujarati-Bold.ttf	Noto Serif Gujarati	Bold
/usr/share/fonts/truetype/noto/NotoSerifGujarati-Regular.ttf	Noto Serif Gujarati	Regular
/usr/share/fonts/truetype/noto/NotoSerifGurmukhi-Bold.ttf	Noto Serif Gurmukhi	Bold
/usr/share/fonts/truetype/noto/NotoSerifGurmukhi-Regular.ttf	Noto Serif Gurmukhi	Regular
/usr/share/fonts/truetype/noto/NotoSerifHebrew-Bold.ttf	Noto Serif Hebrew	Bold
/usr/share/fonts/truetype/noto/NotoSerifHebrew-Regular.ttf	Noto Serif Hebrew	Regular
/usr/share/fonts/truetype/noto/NotoSerifKannada-Bold.ttf	Noto Serif Kannada	Bold
/usr/share/fonts/truetype/noto/NotoSerifKannada-Regular.ttf	Noto Serif Kannada	Regular
/usr/share/fonts/truetype/noto/NotoSerifKhmer-Bold.ttf	Noto Serif Khmer	Bold
/usr/share/fonts/truetype/noto/NotoSerifKhmer-Regular.ttf	Noto Serif Khmer	Regular
/usr/share/fonts/truetype/noto/NotoSerifKhojki-Bold.ttf	Noto Serif Khojki	Bold
/usr/share/fonts/truetype/noto/NotoSerifKhojki-Regular.ttf	Noto Serif Khojki	Regular
/usr/share/fonts/truetype/noto/NotoSerifLao-Bold.ttf	Noto Serif Lao	Bold
/usr/share/fonts/truetype/noto/NotoSerifLao-Regular.ttf	Noto Serif Lao	Regular
/usr/share/fonts/truetype/noto/NotoSerifMalayalam-Bold.ttf	Noto Serif Malayalam	Bold
/usr/share/fonts/truetype/noto/NotoSerifMalayalam-Regular.ttf	Noto Serif Malayalam	Regular
/usr/share/fonts/truetype/noto/NotoSerifMyanmar-Bold.ttf	Noto Serif Myanmar	Bold
/usr/share/fonts/truetype/noto/NotoSerifMyanmar-Regular.ttf	Noto Serif Myanmar	Regular
/usr/share/fonts/truetype/noto/NotoSerifNyiakengPuachueHmong-Bold.ttf	Noto Serif Hmong Nyiakeng	Bold
/usr/share/fonts/truetype/noto/NotoSerifNyiakengPuachueHmong-Regular.ttf	Noto Serif Hmong Nyiakeng	Regular
/usr/share/fonts/truetype/noto/NotoSerifSinhala-Bold.ttf	Noto Serif Sinhala	Bold
/usr/share/fonts/truetype/noto/NotoSerifSinhala-Regular.ttf	Noto Serif Sinhala	Regular
/usr/share/fonts/truetype/noto/NotoSerifTamil-Bold.ttf	Noto Serif Tamil	Bold
/usr/share/fonts/truetype/noto/NotoSerifTamil-Regular.ttf	Noto Serif Tamil	Regular
/usr/share/fonts/truetype/noto/NotoSerifTamilSlanted-Bold.ttf	Noto Serif Tamil Slanted	Bold
/usr/share/fonts/truetype/noto/NotoSerifTamilSlanted-Regular.ttf	Noto Serif Tamil Slanted	Regular
/usr/share/fonts/truetype/noto/NotoSerifTangut-Regular.ttf	Noto Serif Tangut	Regular
/usr/share/fonts/truetype/noto/NotoSerifTelugu-Bold.ttf	Noto Serif Telugu	Bold
/usr/share/fonts/truetype/noto/NotoSerifTelugu-Regular.ttf	Noto Serif Telugu	Regular
/usr/share/fonts/truetype/noto/NotoSerifThai-Bold.ttf	Noto Serif Thai	Bold
/usr/share/fonts/truetype/noto/NotoSerifThai-Regular.ttf	Noto Serif Thai	Regular
/usr/share/fonts/truetype/noto/NotoSerifTibetan-Bold.ttf	Noto Serif Tibetan	Bold
/usr/share/fonts/truetype/noto/NotoSerifTibetan-Regular.ttf	Noto Serif Tibetan	Regular
/usr/share/fonts/truetype/noto/NotoSerifYezidi-Bold.ttf	Noto Serif Yezidi	Bold
/usr/share/fonts/truetype/noto/NotoSerifYezidi-Regular.ttf	Noto Serif Yezidi	Regular
/usr/share/fonts/truetype/noto/NotoTraditionalNushu-Regular.ttf	Noto Traditional Nushu	Regular
